date,day_of_week,day_name,weekend,holiday,special_event,weather,shift,role,covers,employees_required,employees_scheduled,absent,actual_present,hours_per_employee,hourly_wage,labor_cost,service_score
2024-09-20,4,Friday,1,0,0,Cloudy,Lunch,Cashier,112,4,4,0,4,5.0,14.0,280.0,4.76
2024-09-20,4,Friday,1,0,0,Cloudy,Lunch,Dishwasher,112,6,5,0,5,5.0,13.0,325.0,3.99
2024-09-20,4,Friday,1,0,0,Cloudy,Dinner,Server,248,31,30,3,27,6.5,14.0,2457.0,1.78
2024-09-20,4,Friday,1,0,0,Cloudy,Dinner,Cook,248,16,16,0,16,6.5,20.0,2080.0,4.66
2024-09-20,4,Friday,1,0,0,Cloudy,Dinner,Host,248,10,10,2,8,6.5,15.0,780.0,3.49
2024-09-20,4,Friday,1,0,0,Cloudy,Dinner,Cashier,248,9,9,1,8,6.5,14.0,728.0,4.02
2024-09-20,4,Friday,1,0,0,Cloudy,Dinner,Dishwasher,248,12,10,1,9,6.5,13.0,760.5,2.91
2024-09-21,5,Saturday,1,0,1,Sunny,Lunch,Server,120,15,15,0,15,5.0,14.0,1050.0,5.0
2024-09-21,5,Saturday,1,0,1,Sunny,Lunch,Cook,120,8,8,0,8,5.0,20.0,800.0,4.88
2024-09-21,5,Saturday,1,0,1,Sunny,Lunch,Host,120,5,4,0,4,5.0,15.0,300.0,4.14
2024-09-21,5,Saturday,1,0,1,Sunny,Lunch,Cashier,120,5,5,0,5,5.0,14.0,350.0,4.92
2024-09-21,5,Saturday,1,0,1,Sunny,Lunch,Dishwasher,120,6,5,0,5,5.0,13.0,325.0,4.35
2024-09-21,5,Saturday,1,0,1,Sunny,Dinner,Server,298,38,37,3,34,6.5,14.0,3094.0,2.05
2024-09-21,5,Saturday,1,0,1,Sunny,Dinner,Cook,298,19,19,1,18,6.5,20.0,2340.0,4.14
2024-09-21,5,Saturday,1,0,1,Sunny,Dinner,Host,298,12,11,1,10,6.5,15.0,975.0,3.34
2024-09-21,5,Saturday,1,0,1,Sunny,Dinner,Cashier,298,11,10,2,8,6.5,14.0,728.0,3.39
2024-09-21,5,Saturday,1,0,1,Sunny,Dinner,Dishwasher,298,14,14,2,12,6.5,13.0,1014.0,3.78
2024-09-22,6,Sunday,1,0,0,Sunny,Lunch,Server,102,13,13,1,12,5.0,14.0,840.0,4.11
2024-09-22,6,Sunday,1,0,0,Sunny,Lunch,Cook,102,7,8,1,7,5.0,20.0,700.0,4.94
2024-09-22,6,Sunday,1,0,0,Sunny,Lunch,Host,102,5,5,0,5,5.0,15.0,375.0,4.94
2024-09-22,6,Sunday,1,0,0,Sunny,Lunch,Cashier,102,4,4,0,4,5.0,14.0,280.0,4.7
2024-09-22,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,102,5,6,0,6,5.0,13.0,390.0,4.82
2024-09-22,6,Sunday,1,0,0,Sunny,Dinner,Server,221,28,27,1,26,6.5,14.0,2366.0,3.85
2024-09-22,6,Sunday,1,0,0,Sunny,Dinner,Cook,221,14,13,0,13,6.5,20.0,1690.0,4.13
2024-09-22,6,Sunday,1,0,0,Sunny,Dinner,Host,221,9,8,0,8,6.5,15.0,780.0,4.4
2024-09-22,6,Sunday,1,0,0,Sunny,Dinner,Cashier,221,8,6,0,6,6.5,14.0,546.0,3.39
2024-09-22,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,221,11,11,1,10,6.5,13.0,845.0,4.17
2024-09-23,0,Monday,0,0,0,Sunny,Lunch,Server,90,12,12,1,11,5.0,14.0,770.0,4.02
2024-09-23,0,Monday,0,0,0,Sunny,Lunch,Cook,90,6,7,0,7,5.0,20.0,700.0,4.95
2024-09-23,0,Monday,0,0,0,Sunny,Lunch,Host,90,4,5,0,5,5.0,15.0,375.0,4.62
2024-09-23,0,Monday,0,0,0,Sunny,Lunch,Cashier,90,4,5,1,4,5.0,14.0,280.0,4.85
2024-09-23,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,90,5,5,0,5,5.0,13.0,325.0,4.66
2024-09-23,0,Monday,0,0,0,Sunny,Dinner,Server,174,22,21,1,20,6.5,14.0,1820.0,3.87
2024-09-23,0,Monday,0,0,0,Sunny,Dinner,Cook,174,11,11,1,10,6.5,20.0,1300.0,4.32
2024-09-23,0,Monday,0,0,0,Sunny,Dinner,Host,174,7,8,1,7,6.5,15.0,682.5,4.94
2024-09-23,0,Monday,0,0,0,Sunny,Dinner,Cashier,174,7,7,0,7,6.5,14.0,637.0,4.84
2024-09-23,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,174,8,7,0,7,6.5,13.0,591.5,4.01
2024-09-24,1,Tuesday,0,0,0,Rainy,Lunch,Server,81,11,12,0,12,5.0,14.0,840.0,4.73
2024-09-24,1,Tuesday,0,0,0,Rainy,Lunch,Cook,81,6,6,0,6,5.0,20.0,600.0,4.83
2024-09-24,1,Tuesday,0,0,0,Rainy,Lunch,Host,81,4,4,0,4,5.0,15.0,300.0,4.91
2024-09-24,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,81,3,4,1,3,5.0,14.0,210.0,4.77
2024-09-24,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,81,4,4,0,4,5.0,13.0,260.0,4.92
2024-09-24,1,Tuesday,0,0,0,Rainy,Dinner,Server,143,18,17,1,16,6.5,14.0,1456.0,3.29
2024-09-24,1,Tuesday,0,0,0,Rainy,Dinner,Cook,143,9,10,0,10,6.5,20.0,1300.0,4.78
2024-09-24,1,Tuesday,0,0,0,Rainy,Dinner,Host,143,6,6,0,6,6.5,15.0,585.0,4.93
2024-09-24,1,Tuesday,0,0,0,Rainy,Dinner,Cashier,143,6,7,0,7,6.5,14.0,637.0,4.69
2024-09-24,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,143,7,7,0,7,6.5,13.0,591.5,4.62
2024-09-25,2,Wednesday,0,0,0,Sunny,Lunch,Server,104,13,14,0,14,5.0,14.0,980.0,4.78
2024-09-25,2,Wednesday,0,0,0,Sunny,Lunch,Cook,104,7,8,1,7,5.0,20.0,700.0,4.8
2024-09-25,2,Wednesday,0,0,0,Sunny,Lunch,Host,104,5,6,1,5,5.0,15.0,375.0,4.72
2024-09-25,2,Wednesday,0,0,0,Sunny,Lunch,Cashier,104,4,4,0,4,5.0,14.0,280.0,4.95
2024-09-25,2,Wednesday,0,0,0,Sunny,Lunch,Dishwasher,104,5,6,0,6,5.0,13.0,390.0,4.74
2024-09-25,2,Wednesday,0,0,0,Sunny,Dinner,Server,168,21,21,0,21,6.5,14.0,1911.0,4.59
2024-09-25,2,Wednesday,0,0,0,Sunny,Dinner,Cook,168,11,12,1,11,6.5,20.0,1430.0,4.7
2024-09-25,2,Wednesday,0,0,0,Sunny,Dinner,Host,168,7,7,0,7,6.5,15.0,682.5,4.54
2024-09-25,2,Wednesday,0,0,0,Sunny,Dinner,Cashier,168,6,5,1,4,6.5,14.0,364.0,3.77
2024-09-25,2,Wednesday,0,0,0,Sunny,Dinner,Dishwasher,168,8,7,2,5,6.5,13.0,422.5,2.98
2024-09-26,3,Thursday,0,0,0,Sunny,Lunch,Server,106,14,15,0,15,5.0,14.0,1050.0,4.87
2024-09-26,3,Thursday,0,0,0,Sunny,Lunch,Cook,106,7,8,0,8,5.0,20.0,800.0,4.91
2024-09-26,3,Thursday,0,0,0,Sunny,Lunch,Host,106,5,5,0,5,5.0,15.0,375.0,4.79
2024-09-26,3,Thursday,0,0,0,Sunny,Lunch,Cashier,106,4,5,0,5,5.0,14.0,350.0,4.58
2024-09-26,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,106,5,6,0,6,5.0,13.0,390.0,4.98
2024-09-26,3,Thursday,0,0,0,Sunny,Dinner,Server,161,21,22,1,21,6.5,14.0,1911.0,4.87
2024-09-26,3,Thursday,0,0,0,Sunny,Dinner,Cook,161,11,12,0,12,6.5,20.0,1560.0,4.87
2024-09-26,3,Thursday,0,0,0,Sunny,Dinner,Host,161,7,6,0,6,6.5,15.0,585.0,4.22
2024-09-26,3,Thursday,0,0,0,Sunny,Dinner,Cashier,161,6,5,0,5,6.5,14.0,455.0,4.26
2024-09-26,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,161,8,8,1,7,6.5,13.0,591.5,3.97
2024-09-27,4,Friday,1,0,0,Sunny,Lunch,Server,104,13,13,0,13,5.0,14.0,910.0,4.69
2024-09-27,4,Friday,1,0,0,Sunny,Lunch,Cook,104,7,8,0,8,5.0,20.0,800.0,4.81
2024-09-27,4,Friday,1,0,0,Sunny,Lunch,Host,104,5,6,0,6,5.0,15.0,450.0,4.71
2024-09-27,4,Friday,1,0,0,Sunny,Lunch,Cashier,104,4,5,0,5,5.0,14.0,350.0,4.82
2024-09-27,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,104,5,5,0,5,5.0,13.0,325.0,4.73
2024-09-27,4,Friday,1,0,0,Sunny,Dinner,Server,249,32,31,5,26,6.5,14.0,2366.0,1.82
2024-09-27,4,Friday,1,0,0,Sunny,Dinner,Cook,249,16,15,1,14,6.5,20.0,1820.0,3.82
2024-09-27,4,Friday,1,0,0,Sunny,Dinner,Host,249,10,8,0,8,6.5,15.0,780.0,3.21
2024-09-27,4,Friday,1,0,0,Sunny,Dinner,Cashier,249,9,8,1,7,6.5,14.0,637.0,3.69
2024-09-27,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,249,12,12,2,10,6.5,13.0,845.0,3.25
2024-09-28,5,Saturday,1,0,0,Sunny,Lunch,Server,115,15,15,0,15,5.0,14.0,1050.0,4.57
2024-09-28,5,Saturday,1,0,0,Sunny,Lunch,Cook,115,8,9,0,9,5.0,20.0,900.0,4.75
2024-09-28,5,Saturday,1,0,0,Sunny,Lunch,Host,115,5,6,0,6,5.0,15.0,450.0,4.71
2024-09-28,5,Saturday,1,0,0,Sunny,Lunch,Cashier,115,5,5,0,5,5.0,14.0,350.0,4.78
2024-09-28,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,115,6,6,0,6,5.0,13.0,390.0,4.95
2024-09-28,5,Saturday,1,0,0,Sunny,Dinner,Server,236,30,30,0,30,6.5,14.0,2730.0,4.58
2024-09-28,5,Saturday,1,0,0,Sunny,Dinner,Cook,236,15,14,1,13,6.5,20.0,1690.0,3.56
2024-09-28,5,Saturday,1,0,0,Sunny,Dinner,Host,236,10,8,0,8,6.5,15.0,780.0,3.81
2024-09-28,5,Saturday,1,0,0,Sunny,Dinner,Cashier,236,9,9,0,9,6.5,14.0,819.0,4.7
2024-09-28,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,236,11,11,0,11,6.5,13.0,929.5,4.93
2024-09-29,6,Sunday,1,0,0,Sunny,Lunch,Server,128,16,16,1,15,5.0,14.0,1050.0,4.0
2024-09-29,6,Sunday,1,0,0,Sunny,Lunch,Cook,128,8,9,0,9,5.0,20.0,900.0,4.56
2024-09-29,6,Sunday,1,0,0,Sunny,Lunch,Host,128,6,7,0,7,5.0,15.0,525.0,4.94
2024-09-29,6,Sunday,1,0,0,Sunny,Lunch,Cashier,128,5,5,2,3,5.0,14.0,210.0,3.51
2024-09-29,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,128,6,5,0,5,5.0,13.0,325.0,4.27
2024-09-29,6,Sunday,1,0,0,Sunny,Dinner,Server,195,25,25,4,21,6.5,14.0,1911.0,1.95
2024-09-29,6,Sunday,1,0,0,Sunny,Dinner,Cook,195,13,13,0,13,6.5,20.0,1690.0,4.56
2024-09-29,6,Sunday,1,0,0,Sunny,Dinner,Host,195,8,9,0,9,6.5,15.0,877.5,4.8
2024-09-29,6,Sunday,1,0,0,Sunny,Dinner,Cashier,195,7,7,0,7,6.5,14.0,637.0,4.94
2024-09-29,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,195,9,9,1,8,6.5,13.0,676.0,3.93
2024-09-30,0,Monday,0,0,0,Sunny,Lunch,Server,120,15,14,1,13,5.0,14.0,910.0,3.17
2024-09-30,0,Monday,0,0,0,Sunny,Lunch,Cook,120,8,8,0,8,5.0,20.0,800.0,4.75
2024-09-30,0,Monday,0,0,0,Sunny,Lunch,Host,120,5,5,0,5,5.0,15.0,375.0,4.73
2024-09-30,0,Monday,0,0,0,Sunny,Lunch,Cashier,120,5,5,0,5,5.0,14.0,350.0,4.79
2024-09-30,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,120,6,6,0,6,5.0,13.0,390.0,4.97
2024-09-30,0,Monday,0,0,0,Sunny,Dinner,Server,200,25,25,2,23,6.5,14.0,2093.0,3.47
2024-09-30,0,Monday,0,0,0,Sunny,Dinner,Cook,200,13,13,1,12,6.5,20.0,1560.0,4.4
2024-09-30,0,Monday,0,0,0,Sunny,Dinner,Host,200,8,7,0,7,6.5,15.0,682.5,4.16
2024-09-30,0,Monday,0,0,0,Sunny,Dinner,Cashier,200,8,8,2,6,6.5,14.0,546.0,3.57
2024-09-30,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,200,10,9,1,8,6.5,13.0,676.0,3.5
2024-10-01,1,Tuesday,0,0,0,Cloudy,Lunch,Server,110,14,14,0,14,5.0,14.0,980.0,4.79
2024-10-01,1,Tuesday,0,0,0,Cloudy,Lunch,Cook,110,7,7,0,7,5.0,20.0,700.0,4.75
2024-10-01,1,Tuesday,0,0,0,Cloudy,Lunch,Host,110,5,5,0,5,5.0,15.0,375.0,4.81
2024-10-01,1,Tuesday,0,0,0,Cloudy,Lunch,Cashier,110,4,3,0,3,5.0,14.0,210.0,4.17
2024-10-01,1,Tuesday,0,0,0,Cloudy,Lunch,Dishwasher,110,5,5,1,4,5.0,13.0,260.0,4.01
2024-10-01,1,Tuesday,0,0,0,Cloudy,Dinner,Server,174,22,21,3,18,6.5,14.0,1638.0,2.5
2024-10-01,1,Tuesday,0,0,0,Cloudy,Dinner,Cook,174,11,10,0,10,6.5,20.0,1300.0,4.1
2024-10-01,1,Tuesday,0,0,0,Cloudy,Dinner,Host,174,7,7,0,7,6.5,15.0,682.5,4.77
2024-10-01,1,Tuesday,0,0,0,Cloudy,Dinner,Cashier,174,7,7,0,7,6.5,14.0,637.0,4.67
2024-10-01,1,Tuesday,0,0,0,Cloudy,Dinner,Dishwasher,174,8,7,0,7,6.5,13.0,591.5,4.18
2024-10-02,2,Wednesday,0,0,0,Cloudy,Lunch,Server,90,12,13,1,12,5.0,14.0,840.0,4.73
2024-10-02,2,Wednesday,0,0,0,Cloudy,Lunch,Cook,90,6,7,2,5,5.0,20.0,500.0,3.99
2024-10-02,2,Wednesday,0,0,0,Cloudy,Lunch,Host,90,4,4,0,4,5.0,15.0,300.0,4.66
2024-10-02,2,Wednesday,0,0,0,Cloudy,Lunch,Cashier,90,4,5,0,5,5.0,14.0,350.0,4.62
2024-10-02,2,Wednesday,0,0,0,Cloudy,Lunch,Dishwasher,90,5,6,1,5,5.0,13.0,325.0,4.75
2024-10-02,2,Wednesday,0,0,0,Cloudy,Dinner,Server,166,21,21,4,17,6.5,14.0,1547.0,2.27
2024-10-02,2,Wednesday,0,0,0,Cloudy,Dinner,Cook,166,11,11,0,11,6.5,20.0,1430.0,4.74
2024-10-02,2,Wednesday,0,0,0,Cloudy,Dinner,Host,166,7,6,0,6,6.5,15.0,585.0,4.08
2024-10-02,2,Wednesday,0,0,0,Cloudy,Dinner,Cashier,166,6,6,1,5,6.5,14.0,455.0,4.25
2024-10-02,2,Wednesday,0,0,0,Cloudy,Dinner,Dishwasher,166,8,8,0,8,6.5,13.0,676.0,4.66
2024-10-03,3,Thursday,0,0,0,Cloudy,Lunch,Server,97,13,14,0,14,5.0,14.0,980.0,4.96
2024-10-03,3,Thursday,0,0,0,Cloudy,Lunch,Cook,97,7,8,1,7,5.0,20.0,700.0,4.85
2024-10-03,3,Thursday,0,0,0,Cloudy,Lunch,Host,97,4,4,0,4,5.0,15.0,300.0,4.9
2024-10-03,3,Thursday,0,0,0,Cloudy,Lunch,Cashier,97,4,4,0,4,5.0,14.0,280.0,4.88
2024-10-03,3,Thursday,0,0,0,Cloudy,Lunch,Dishwasher,97,5,5,0,5,5.0,13.0,325.0,4.74
2024-10-03,3,Thursday,0,0,0,Cloudy,Dinner,Server,172,22,22,2,20,6.5,14.0,1820.0,3.54
2024-10-03,3,Thursday,0,0,0,Cloudy,Dinner,Cook,172,11,12,1,11,6.5,20.0,1430.0,4.82
2024-10-03,3,Thursday,0,0,0,Cloudy,Dinner,Host,172,7,8,1,7,6.5,15.0,682.5,4.8
2024-10-03,3,Thursday,0,0,0,Cloudy,Dinner,Cashier,172,7,8,0,8,6.5,14.0,728.0,4.73
2024-10-03,3,Thursday,0,0,0,Cloudy,Dinner,Dishwasher,172,8,8,0,8,6.5,13.0,676.0,4.78
2024-10-04,4,Friday,1,0,1,Rainy,Lunch,Server,96,12,13,0,13,5.0,14.0,910.0,4.78
2024-10-04,4,Friday,1,0,1,Rainy,Lunch,Cook,96,6,6,0,6,5.0,20.0,600.0,4.56
2024-10-04,4,Friday,1,0,1,Rainy,Lunch,Host,96,4,5,0,5,5.0,15.0,375.0,4.61
2024-10-04,4,Friday,1,0,1,Rainy,Lunch,Cashier,96,4,4,0,4,5.0,14.0,280.0,4.84
2024-10-04,4,Friday,1,0,1,Rainy,Lunch,Dishwasher,96,5,5,0,5,5.0,13.0,325.0,5.0
2024-10-04,4,Friday,1,0,1,Rainy,Dinner,Server,216,27,27,1,26,6.5,14.0,2366.0,4.29
2024-10-04,4,Friday,1,0,1,Rainy,Dinner,Cook,216,14,13,0,13,6.5,20.0,1690.0,3.97
2024-10-04,4,Friday,1,0,1,Rainy,Dinner,Host,216,9,8,0,8,6.5,15.0,780.0,4.21
2024-10-04,4,Friday,1,0,1,Rainy,Dinner,Cashier,216,8,6,0,6,6.5,14.0,546.0,3.87
2024-10-04,4,Friday,1,0,1,Rainy,Dinner,Dishwasher,216,10,10,1,9,6.5,13.0,760.5,4.12
2024-10-05,5,Saturday,1,0,0,Sunny,Lunch,Server,112,14,14,1,13,5.0,14.0,910.0,4.04
2024-10-05,5,Saturday,1,0,0,Sunny,Lunch,Cook,112,7,7,1,6,5.0,20.0,600.0,4.29
2024-10-05,5,Saturday,1,0,0,Sunny,Lunch,Host,112,5,5,1,4,5.0,15.0,300.0,4.06
2024-10-05,5,Saturday,1,0,0,Sunny,Lunch,Cashier,112,4,4,0,4,5.0,14.0,280.0,4.8
2024-10-05,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,112,6,6,0,6,5.0,13.0,390.0,4.67
2024-10-05,5,Saturday,1,0,0,Sunny,Dinner,Server,258,33,31,1,30,6.5,14.0,2730.0,2.93
2024-10-05,5,Saturday,1,0,0,Sunny,Dinner,Cook,258,17,17,2,15,6.5,20.0,1950.0,3.59
2024-10-05,5,Saturday,1,0,0,Sunny,Dinner,Host,258,11,10,1,9,6.5,15.0,877.5,3.74
2024-10-05,5,Saturday,1,0,0,Sunny,Dinner,Cashier,258,10,10,0,10,6.5,14.0,910.0,4.88
2024-10-05,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,258,12,12,1,11,6.5,13.0,929.5,4.11
2024-10-06,6,Sunday,1,0,1,Rainy,Lunch,Server,108,14,15,0,15,5.0,14.0,1050.0,4.89
2024-10-06,6,Sunday,1,0,1,Rainy,Lunch,Cook,108,7,8,1,7,5.0,20.0,700.0,4.82
2024-10-06,6,Sunday,1,0,1,Rainy,Lunch,Host,108,5,6,0,6,5.0,15.0,450.0,4.71
2024-10-06,6,Sunday,1,0,1,Rainy,Lunch,Cashier,108,4,4,0,4,5.0,14.0,280.0,4.69
2024-10-06,6,Sunday,1,0,1,Rainy,Lunch,Dishwasher,108,5,6,1,5,5.0,13.0,325.0,4.84
2024-10-06,6,Sunday,1,0,1,Rainy,Dinner,Server,219,28,26,3,23,6.5,14.0,2093.0,1.54
2024-10-06,6,Sunday,1,0,1,Rainy,Dinner,Cook,219,14,13,2,11,6.5,20.0,1430.0,3.24
2024-10-06,6,Sunday,1,0,1,Rainy,Dinner,Host,219,9,8,0,8,6.5,15.0,780.0,3.95
2024-10-06,6,Sunday,1,0,1,Rainy,Dinner,Cashier,219,8,6,0,6,6.5,14.0,546.0,3.43
2024-10-06,6,Sunday,1,0,1,Rainy,Dinner,Dishwasher,219,10,10,3,7,6.5,13.0,591.5,2.79
2024-10-07,0,Monday,0,0,0,Rainy,Lunch,Server,83,11,12,0,12,5.0,14.0,840.0,4.88
2024-10-07,0,Monday,0,0,0,Rainy,Lunch,Cook,83,6,6,0,6,5.0,20.0,600.0,4.6
2024-10-07,0,Monday,0,0,0,Rainy,Lunch,Host,83,4,5,1,4,5.0,15.0,300.0,4.77
2024-10-07,0,Monday,0,0,0,Rainy,Lunch,Cashier,83,3,4,0,4,5.0,14.0,280.0,5.0
2024-10-07,0,Monday,0,0,0,Rainy,Lunch,Dishwasher,83,4,5,0,5,5.0,13.0,325.0,4.54
2024-10-07,0,Monday,0,0,0,Rainy,Dinner,Server,169,22,23,1,22,6.5,14.0,2002.0,4.74
2024-10-07,0,Monday,0,0,0,Rainy,Dinner,Cook,169,11,12,0,12,6.5,20.0,1560.0,4.77
2024-10-07,0,Monday,0,0,0,Rainy,Dinner,Host,169,7,7,1,6,6.5,15.0,585.0,4.07
2024-10-07,0,Monday,0,0,0,Rainy,Dinner,Cashier,169,7,8,0,8,6.5,14.0,728.0,4.92
2024-10-07,0,Monday,0,0,0,Rainy,Dinner,Dishwasher,169,8,7,1,6,6.5,13.0,507.0,3.51
2024-10-08,1,Tuesday,0,0,0,Cloudy,Lunch,Server,108,14,15,3,12,5.0,14.0,840.0,3.79
2024-10-08,1,Tuesday,0,0,0,Cloudy,Lunch,Cook,108,7,7,1,6,5.0,20.0,600.0,4.18
2024-10-08,1,Tuesday,0,0,0,Cloudy,Lunch,Host,108,5,6,0,6,5.0,15.0,450.0,4.7
2024-10-08,1,Tuesday,0,0,0,Cloudy,Lunch,Cashier,108,4,4,0,4,5.0,14.0,280.0,4.87
2024-10-08,1,Tuesday,0,0,0,Cloudy,Lunch,Dishwasher,108,5,6,0,6,5.0,13.0,390.0,4.96
2024-10-08,1,Tuesday,0,0,0,Cloudy,Dinner,Server,169,22,22,1,21,6.5,14.0,1911.0,3.98
2024-10-08,1,Tuesday,0,0,0,Cloudy,Dinner,Cook,169,11,11,0,11,6.5,20.0,1430.0,4.68
2024-10-08,1,Tuesday,0,0,0,Cloudy,Dinner,Host,169,7,7,0,7,6.5,15.0,682.5,4.78
2024-10-08,1,Tuesday,0,0,0,Cloudy,Dinner,Cashier,169,7,8,0,8,6.5,14.0,728.0,4.65
2024-10-08,1,Tuesday,0,0,0,Cloudy,Dinner,Dishwasher,169,8,8,0,8,6.5,13.0,676.0,5.0
2024-10-09,2,Wednesday,0,0,0,Sunny,Lunch,Server,102,13,14,3,11,5.0,14.0,770.0,3.09
2024-10-09,2,Wednesday,0,0,0,Sunny,Lunch,Cook,102,7,8,2,6,5.0,20.0,600.0,4.38
2024-10-09,2,Wednesday,0,0,0,Sunny,Lunch,Host,102,5,6,0,6,5.0,15.0,450.0,4.61
2024-10-09,2,Wednesday,0,0,0,Sunny,Lunch,Cashier,102,4,5,0,5,5.0,14.0,350.0,4.81
2024-10-09,2,Wednesday,0,0,0,Sunny,Lunch,Dishwasher,102,5,6,0,6,5.0,13.0,390.0,4.84
2024-10-09,2,Wednesday,0,0,0,Sunny,Dinner,Server,141,18,18,2,16,6.5,14.0,1456.0,3.61
2024-10-09,2,Wednesday,0,0,0,Sunny,Dinner,Cook,141,9,8,0,8,6.5,20.0,1040.0,4.15
2024-10-09,2,Wednesday,0,0,0,Sunny,Dinner,Host,141,6,7,0,7,6.5,15.0,682.5,4.86
2024-10-09,2,Wednesday,0,0,0,Sunny,Dinner,Cashier,141,6,6,2,4,6.5,14.0,364.0,3.55
2024-10-09,2,Wednesday,0,0,0,Sunny,Dinner,Dishwasher,141,7,7,0,7,6.5,13.0,591.5,4.8
2024-10-10,3,Thursday,0,0,0,Cloudy,Lunch,Server,81,11,12,0,12,5.0,14.0,840.0,4.8
2024-10-10,3,Thursday,0,0,0,Cloudy,Lunch,Cook,81,6,7,0,7,5.0,20.0,700.0,4.91
2024-10-10,3,Thursday,0,0,0,Cloudy,Lunch,Host,81,4,4,0,4,5.0,15.0,300.0,4.65
2024-10-10,3,Thursday,0,0,0,Cloudy,Lunch,Cashier,81,3,3,0,3,5.0,14.0,210.0,4.97
2024-10-10,3,Thursday,0,0,0,Cloudy,Lunch,Dishwasher,81,4,5,0,5,5.0,13.0,325.0,4.59
2024-10-10,3,Thursday,0,0,0,Cloudy,Dinner,Server,181,23,23,2,21,6.5,14.0,1911.0,3.43
2024-10-10,3,Thursday,0,0,0,Cloudy,Dinner,Cook,181,12,12,0,12,6.5,20.0,1560.0,4.85
2024-10-10,3,Thursday,0,0,0,Cloudy,Dinner,Host,181,8,8,0,8,6.5,15.0,780.0,4.99
2024-10-10,3,Thursday,0,0,0,Cloudy,Dinner,Cashier,181,7,7,0,7,6.5,14.0,637.0,4.6
2024-10-10,3,Thursday,0,0,0,Cloudy,Dinner,Dishwasher,181,9,8,1,7,6.5,13.0,591.5,3.5
2024-10-11,4,Friday,1,0,0,Sunny,Lunch,Server,115,15,16,1,15,5.0,14.0,1050.0,4.74
2024-10-11,4,Friday,1,0,0,Sunny,Lunch,Cook,115,8,8,0,8,5.0,20.0,800.0,4.83
2024-10-11,4,Friday,1,0,0,Sunny,Lunch,Host,115,5,4,0,4,5.0,15.0,300.0,4.16
2024-10-11,4,Friday,1,0,0,Sunny,Lunch,Cashier,115,5,6,0,6,5.0,14.0,420.0,4.85
2024-10-11,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,115,6,5,0,5,5.0,13.0,325.0,4.02
2024-10-11,4,Friday,1,0,0,Sunny,Dinner,Server,226,29,28,2,26,6.5,14.0,2366.0,2.41
2024-10-11,4,Friday,1,0,0,Sunny,Dinner,Cook,226,15,14,1,13,6.5,20.0,1690.0,3.5
2024-10-11,4,Friday,1,0,0,Sunny,Dinner,Host,226,10,10,0,10,6.5,15.0,975.0,4.73
2024-10-11,4,Friday,1,0,0,Sunny,Dinner,Cashier,226,9,7,1,6,6.5,14.0,546.0,3.08
2024-10-11,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,226,11,11,2,9,6.5,13.0,760.5,3.62
2024-10-12,5,Saturday,1,0,0,Rainy,Lunch,Server,104,13,14,0,14,5.0,14.0,980.0,4.85
2024-10-12,5,Saturday,1,0,0,Rainy,Lunch,Cook,104,7,7,0,7,5.0,20.0,700.0,4.71
2024-10-12,5,Saturday,1,0,0,Rainy,Lunch,Host,104,5,5,0,5,5.0,15.0,375.0,4.88
2024-10-12,5,Saturday,1,0,0,Rainy,Lunch,Cashier,104,4,5,0,5,5.0,14.0,350.0,4.41
2024-10-12,5,Saturday,1,0,0,Rainy,Lunch,Dishwasher,104,5,5,0,5,5.0,13.0,325.0,4.79
2024-10-12,5,Saturday,1,0,0,Rainy,Dinner,Server,207,26,25,3,22,6.5,14.0,2002.0,1.82
2024-10-12,5,Saturday,1,0,0,Rainy,Dinner,Cook,207,13,14,0,14,6.5,20.0,1820.0,4.7
2024-10-12,5,Saturday,1,0,0,Rainy,Dinner,Host,207,9,9,0,9,6.5,15.0,877.5,4.85
2024-10-12,5,Saturday,1,0,0,Rainy,Dinner,Cashier,207,8,7,1,6,6.5,14.0,546.0,3.57
2024-10-12,5,Saturday,1,0,0,Rainy,Dinner,Dishwasher,207,10,11,0,11,6.5,13.0,929.5,4.81
2024-10-13,6,Sunday,1,0,1,Sunny,Lunch,Server,144,18,18,2,16,5.0,14.0,1120.0,3.24
